datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,date,year,month,dayofmonth,quarter,dayofyear,weekofyear,dayofweek,Diff1,Diff2,Diff1_r,d_24,exp_0_05,exp_0_03,exp_0_08
2004-03-14 11:00:00,2.8,1445.0,148.0,10.9,1009.0,176.0,878.0,114.0,1696.0,1355.0,16.9,46.1,0.8789,2004-03-14 11:00:00,2004,3,14,1,74,11,6,2.3000000000000007,0.10000000000000142,0.21100917431192667,10.274999999999997,9.828792433051705,10.238287654093323,9.104100683520699
2004-03-14 12:00:00,2.8,1416.0,145.0,10.7,1002.0,161.0,907.0,119.0,1677.0,1262.0,19.3,38.3,0.8474,2004-03-14 12:00:00,2004,3,14,1,74,11,6,-0.20000000000000107,-2.5000000000000018,-0.018691588785046828,10.137499999999998,9.87235281139912,10.252139024470523,9.231772628839042
2004-03-14 13:00:00,2.0,1281.0,93.0,7.5,880.0,113.0,1084.0,104.0,1525.0,980.0,21.2,31.4,0.7812,2004-03-14 13:00:00,2004,3,14,1,74,11,6,-3.1999999999999993,-2.9999999999999982,-0.4266666666666666,9.937499999999998,9.753735170829163,10.169574853736407,9.09323081853192
2004-03-14 14:00:00,1.8,1207.0,84.0,7.5,879.0,103.0,1104.0,102.0,1490.0,872.0,21.4,30.2,0.7616,2004-03-14 14:00:00,2004,3,14,1,74,11,6,0.0,3.1999999999999993,0.0,9.891666666666664,9.641048412287704,10.089487608124314,8.965772353049367
2004-03-14 15:00:00,1.9,1258.0,99.0,8.2,906.0,112.0,1081.0,107.0,1511.0,900.0,21.9,29.0,0.7525,2004-03-14 15:00:00,2004,3,14,1,74,11,6,0.6999999999999993,0.6999999999999993,0.08536585365853651,9.849999999999998,9.568995991673319,10.032802979880584,8.904510564805419
2004-03-14 16:00:00,3.0,1458.0,150.0,11.9,1045.0,170.0,974.0,129.0,1646.0,1099.0,22.2,28.4,0.7516,2004-03-14 16:00:00,2004,3,14,1,74,11,6,3.700000000000001,3.0000000000000018,0.3109243697478992,9.920833333333333,9.685546192089653,10.088818890484166,9.144149719620986
2004-03-14 17:00:00,2.9,1438.0,156.0,12.0,1051.0,180.0,943.0,128.0,1668.0,1206.0,21.3,30.8,0.7696,2004-03-14 17:00:00,2004,3,14,1,74,11,6,0.09999999999999964,-3.6000000000000014,0.008333333333333304,9.979166666666666,9.80126888248517,10.14615432376964,9.372617742051307
2004-03-14 18:00:00,2.5,1478.0,122.0,12.2,1055.0,160.0,929.0,121.0,1671.0,1262.0,19.7,36.7,0.8307,2004-03-14 18:00:00,2004,3,14,1,74,11,6,0.1999999999999993,0.09999999999999964,0.01639344262295076,9.841666666666665,9.92120543836091,10.20776969405655,9.598808322687205
2004-03-14 19:00:00,4.6,1808.0,262.0,20.6,1312.0,261.0,753.0,157.0,1993.0,1698.0,18.4,41.7,0.8732,2004-03-14 19:00:00,2004,3,14,1,74,11,6,8.400000000000002,8.200000000000003,0.40776699029126223,9.883333333333331,10.455145166442865,10.519536603234853,10.478903656872228
2004-03-14 20:00:00,5.9,1898.0,341.0,23.1,1381.0,325.0,681.0,173.0,2103.0,1905.0,17.6,46.1,0.921,2004-03-14 20:00:00,2004,3,14,1,74,11,6,2.5,-5.900000000000002,0.10822510822510822,10.045833333333333,11.08738790812072,10.896950505137806,11.48859136432245
2004-03-14 21:00:00,3.4,1560.0,214.0,14.7,1140.0,217.0,784.0,146.0,1818.0,1648.0,16.7,49.6,0.932,2004-03-14 21:00:00,2004,3,14,1,74,11,6,-8.400000000000002,-10.900000000000002,-0.5714285714285716,9.89583333333333,11.268018512714683,11.011041989983672,11.745504055176655
2004-03-14 22:00:00,2.1,1324.0,100.0,9.0,940.0,146.0,924.0,121.0,1587.0,1423.0,16.3,51.0,0.9341,2004-03-14 22:00:00,2004,3,14,1,74,11,6,-5.699999999999999,2.700000000000003,-0.6333333333333333,9.724999999999998,11.154617587078947,10.950710730284161,11.525863730762524
2004-03-14 23:00:00,2.2,1349.0,79.0,8.8,933.0,152.0,933.0,119.0,1617.0,1349.0,14.7,55.9,0.9314,2004-03-14 23:00:00,2004,3,14,1,74,11,6,-0.1999999999999993,5.5,-0.022727272727272645,9.637499999999998,11.036886707725,10.886189408375635,11.307794632301523
2004-03-15 00:00:00,1.8,1239.0,66.0,7.4,872.0,104.0,985.0,99.0,1547.0,1250.0,14.8,54.7,0.9164,2004-03-15 00:00:00,2004,3,15,1,75,12,0,-1.4000000000000004,-1.200000000000001,-0.18918918918918923,9.487499999999999,10.855042372338747,10.781603726124366,10.995171061717402
2004-03-15 01:00:00,1.8,1239.0,73.0,6.9,853.0,106.0,1010.0,93.0,1543.0,1174.0,14.0,57.0,0.9094,2004-03-15 01:00:00,2004,3,15,1,75,12,0,-0.5,0.9000000000000004,-0.07246376811594203,9.279166666666665,10.65729025372181,10.665155614340636,10.66755737678001
2004-03-15 02:00:00,1.8,1224.0,66.0,7.0,855.0,108.0,998.0,88.0,1566.0,1149.0,13.4,61.3,0.9361,2004-03-15 02:00:00,2004,3,15,1,75,12,0,0.09999999999999964,0.5999999999999996,0.014285714285714235,9.212499999999999,10.474425741035718,10.555200945910418,10.37415278663761
2004-03-15 03:00:00,1.1,1078.0,44.0,4.4,734.0,1.2547471636318432,1128.0,1.2547471636318432,1487.0,1021.0,12.6,63.5,0.923,2004-03-15 03:00:00,2004,3,15,1,75,12,0,-2.5999999999999996,-2.6999999999999993,-0.5909090909090908,8.991666666666665,10.170704453983932,10.370544917533104,9.896220563706603
2004-03-15 04:00:00,1.2002041449419159,1078.0,44.0,4.0,711.0,66.0,1150.0,71.0,1468.0,1013.0,12.3,65.4,0.9351,2004-03-15 04:00:00,2004,3,15,1,75,12,0,-0.40000000000000036,2.1999999999999993,-0.10000000000000009,8.941666666666666,9.862169231284733,10.17942857000711,9.424522918610075
2004-03-15 05:00:00,1.0,1075.0,39.0,3.9,703.0,88.0,1156.0,74.0,1464.0,1010.0,11.9,67.4,0.9375,2004-03-15 05:00:00,2004,3,15,1,75,12,0,-0.10000000000000009,0.30000000000000027,-0.025641025641025664,8.950000000000001,9.564060769720497,9.991045712906896,8.982561085121269
2004-03-15 06:00:00,1.4,1157.0,51.0,6.4,830.0,138.0,1030.0,80.0,1584.0,1083.0,11.4,70.5,0.9475,2004-03-15 06:00:00,2004,3,15,1,75,12,0,2.5000000000000004,2.6000000000000005,0.39062500000000006,9.1125,9.405857731234471,9.88331434151969,8.775956198311569
2004-03-15 07:00:00,2.2,1314.0,107.0,9.7,966.0,228.0,897.0,89.0,1710.0,1235.0,11.3,70.2,0.9401,2004-03-15 07:00:00,2004,3,15,1,75,12,0,3.299999999999999,0.7999999999999985,0.3402061855670102,9.416666666666666,9.420564844672747,9.877814911274099,8.849879702446643
2004-03-15 08:00:00,5.5,1797.0,336.0,25.9,1451.0,360.0,652.0,114.0,2323.0,1680.0,12.4,63.9,0.917,2004-03-15 08:00:00,2004,3,15,1,75,12,0,16.2,12.9,0.6254826254826255,10.320833333333335,10.244536602439108,10.358480463935875,10.21388932625091
2004-03-15 09:00:00,8.1,1961.0,618.0,36.7,1701.0,478.0,537.0,149.0,2665.0,2184.0,14.8,54.3,0.9076,2004-03-15 09:00:00,2004,3,15,1,75,12,0,10.800000000000004,-5.399999999999995,0.2942779291553134,11.583333333333336,11.567309772317154,11.1487260500178,12.332778180150838
2004-03-15 10:00:00,5.8,1771.0,438.0,26.6,1470.0,394.0,622.0,157.0,2262.0,1973.0,17.4,45.6,0.8993,2004-03-15 10:00:00,2004,3,15,1,75,12,0,-10.100000000000001,-20.900000000000006,-0.37969924812030076,12.333333333333336,12.318944283701295,11.612264268517265,13.47415592573877
2004-03-15 11:00:00,4.2,1564.0,334.0,20.1,1300.0,319.0,710.0,155.0,2029.0,1798.0,19.8,38.5,0.8801,2004-03-15 11:00:00,2004,3,15,1,75,12,0,-6.5,3.6000000000000014,-0.3233830845771144,12.71666666666667,12.707997069516232,11.866896340461746,14.00422345167967
2004-03-15 12:00:00,3.1,1430.0,221.0,14.1,1120.0,201.0,831.0,134.0,1783.0,1522.0,22.0,34.1,0.8904,2004-03-15 12:00:00,2004,3,15,1,75,12,0,-6.000000000000002,0.4999999999999982,-0.42553191489361714,12.85833333333334,12.77759721604042,11.933889450247893,14.011885575545296
2004-03-15 13:00:00,2.9,1417.0,207.0,14.9,1146.0,171.0,830.0,119.0,1831.0,1404.0,23.3,32.2,0.9096,2004-03-15 13:00:00,2004,3,15,1,75,12,0,0.8000000000000007,6.8000000000000025,0.05369127516778528,13.166666666666671,12.8837173552384,12.022872766740456,14.082934729501673
2004-03-15 14:00:00,2.9,1400.0,191.0,15.4,1162.0,159.0,838.0,111.0,1829.0,1263.0,23.9,30.0,0.8757,2004-03-15 14:00:00,2004,3,15,1,75,12,0,0.5,-0.3000000000000007,0.032467532467532464,13.495833333333337,13.009531487476478,12.124186583738242,14.18829995114154
2004-03-15 15:00:00,2.5,1317.0,185.0,12.1,1053.0,153.0,926.0,104.0,1707.0,1137.0,24.4,28.9,0.8736,2004-03-15 15:00:00,2004,3,15,1,75,12,0,-3.3000000000000007,-3.8000000000000007,-0.2727272727272728,13.658333333333339,12.964054913102654,12.123460986226094,14.021235955050217
2004-03-15 16:00:00,2.3,1318.0,141.0,11.5,1033.0,143.0,950.0,99.0,1675.0,1068.0,24.4,29.4,0.8848,2004-03-15 16:00:00,2004,3,15,1,75,12,0,-0.5999999999999996,2.700000000000001,-0.05217391304347823,13.641666666666673,12.89085216744752,12.104757156639312,13.819537078646201
2004-03-15 17:00:00,2.8,1445.0,214.0,14.8,1141.0,156.0,857.0,110.0,1824.0,1252.0,23.8,31.3,0.9137,2004-03-15 17:00:00,2004,3,15,1,75,12,0,3.3000000000000007,3.9000000000000004,0.222972972972973,13.75833333333334,12.986309559075144,12.185614441940134,13.897974112354504
2004-03-15 18:00:00,6.1,1917.0,471.0,32.1,1601.0,314.0,631.0,162.0,2447.0,1843.0,22.5,35.4,0.9547,2004-03-15 18:00:00,2004,3,15,1,75,12,0,17.3,14.0,0.5389408099688473,14.587500000000007,13.941994081121386,12.783046008681929,15.354136183366144
2004-03-15 19:00:00,8.0,2040.0,685.0,39.2,1754.0,404.0,542.0,187.0,2679.0,2122.0,20.4,42.5,1.0086,2004-03-15 19:00:00,2004,3,15,1,75,12,0,7.100000000000001,-10.2,0.18112244897959187,15.362500000000006,15.204894377065317,13.57555462842147,17.261805288696852
2004-03-15 20:00:00,6.5,1895.0,538.0,31.0,1573.0,320.0,565.0,165.0,2443.0,1992.0,18.3,52.6,1.0945,2004-03-15 20:00:00,2004,3,15,1,75,12,0,-8.200000000000003,-15.300000000000004,-0.26451612903225813,15.691666666666672,15.994649658212051,14.098287989568826,18.360860865601104
2004-03-15 21:00:00,4.2,1595.0,319.0,19.9,1294.0,256.0,678.0,145.0,2058.0,1707.0,16.7,57.4,1.0786,2004-03-15 21:00:00,2004,3,15,1,75,12,0,-11.100000000000001,-2.8999999999999986,-0.5577889447236182,15.908333333333339,16.18991717530145,14.27233934988176,18.483991996353016
2004-03-15 22:00:00,3.2,1439.0,224.0,15.3,1159.0,193.0,764.0,125.0,1856.0,1494.0,15.7,60.2,1.0654,2004-03-15 22:00:00,2004,3,15,1,75,12,0,-4.599999999999998,6.5000000000000036,-0.30065359477124165,16.170833333333338,16.145421316536375,14.303169169385306,18.229272636644776
2004-03-15 23:00:00,1.4,1142.0,67.0,6.9,852.0,89.0,1008.0,101.0,1547.0,1164.0,15.3,61.4,1.058,2004-03-15 23:00:00,2004,3,15,1,75,12,0,-8.4,-3.8000000000000025,-1.2173913043478262,16.091666666666672,15.683150250709556,14.081074094303748,17.322930825713193
2004-03-16 00:00:00,2.1,1304.0,155.0,11.1,1019.0,127.0,852.0,103.0,1731.0,1272.0,14.1,65.7,1.0494,2004-03-16 00:00:00,2004,3,16,1,76,12,1,4.199999999999999,12.6,0.37837837837837834,16.24583333333334,15.453992738174078,13.991641871474636,16.82509635965614
2004-03-16 01:00:00,1.2,1074.0,49.0,5.4,784.0,79.0,1098.0,88.0,1483.0,1040.0,14.8,60.6,1.0148,2004-03-16 01:00:00,2004,3,16,1,76,12,1,-5.699999999999999,-9.899999999999999,-1.0555555555555554,16.18333333333334,14.951293101265373,13.733892615330397,15.91108865088365
2004-03-16 02:00:00,0.8,968.0,29.0,2.8,640.0,43.0,1320.0,61.0,1386.0,867.0,14.8,59.2,0.9879,2004-03-16 02:00:00,2004,3,16,1,76,12,1,-2.6000000000000005,3.0999999999999988,-0.9285714285714288,16.00833333333334,14.343728446202103,13.405875836870484,14.86220155881296
2004-03-16 03:00:00,0.7,929.0,25.0,2.3,608.0,0.7403551624732891,1376.0,0.7403551624732891,1364.0,826.0,13.6,62.1,0.9636,2004-03-16 03:00:00,2004,3,16,1,76,12,1,-0.5,2.1000000000000005,-0.2173913043478261,15.920833333333341,13.741542023891999,13.07269956176437,13.857225434107923
2004-03-16 04:00:00,0.8179611719598818,941.0,25.0,2.6,626.0,59.0,1316.0,59.0,1373.0,840.0,12.3,66.2,0.945,2004-03-16 04:00:00,2004,3,16,1,76,12,1,0.30000000000000027,0.8000000000000003,0.11538461538461549,15.86250000000001,13.1844649226974,12.758518574911438,12.956647399379289
2004-03-16 05:00:00,0.6,937.0,17.0,2.0,585.0,38.0,1412.0,52.0,1348.0,793.0,12.8,63.2,0.9283,2004-03-16 05:00:00,2004,3,16,1,76,12,1,-0.6000000000000001,-0.9000000000000004,-0.30000000000000004,15.783333333333344,12.62524167656253,12.435763017664096,12.080115607428947
2004-03-16 06:00:00,0.9,1017.0,27.0,3.5,681.0,82.0,1246.0,64.0,1418.0,870.0,11.2,68.5,0.9081,2004-03-16 06:00:00,2004,3,16,1,76,12,1,1.5,2.1,0.42857142857142855,15.66250000000001,12.168979592734404,12.167690127134174,11.393706358834631
2004-03-16 07:00:00,1.3,1171.0,50.0,5.1,770.0,99.0,1162.0,70.0,1467.0,930.0,11.0,66.5,0.8705,2004-03-16 07:00:00,2004,3,16,1,76,12,1,1.5999999999999996,0.09999999999999964,0.31372549019607837,15.470833333333346,11.815530613097684,11.95565942332015,10.89020985012786
2004-03-16 08:00:00,3.4,1541.0,218.0,16.2,1185.0,263.0,770.0,97.0,1889.0,1407.0,11.7,63.7,0.8719,2004-03-16 08:00:00,2004,3,16,1,76,12,1,11.1,9.5,0.6851851851851852,15.066666666666679,12.034754082442799,12.082989640620545,11.314993062117631
2004-03-16 09:00:00,3.7,1539.0,285.0,19.7,1287.0,229.0,698.0,95.0,2055.0,1507.0,13.6,56.3,0.8743,2004-03-16 09:00:00,2004,3,16,1,76,12,1,3.5,-7.6,0.17766497461928935,14.358333333333347,12.418016378320658,12.311499951401927,11.985793617148222
2004-03-16 10:00:00,5.3,1735.0,437.0,25.1,1431.0,396.0,628.0,150.0,2211.0,1843.0,17.8,42.9,0.8672,2004-03-16 10:00:00,2004,3,16,1,76,12,1,5.400000000000002,1.9000000000000021,0.21513944223107578,14.295833333333347,13.052115559404625,12.69515495285987,13.034930127776363
2004-03-16 11:00:00,4.1,1571.0,327.0,20.0,1297.0,314.0,730.0,162.0,1973.0,1729.0,21.4,33.3,0.8417,2004-03-16 11:00:00,2004,3,16,1,76,12,1,-5.100000000000001,-10.500000000000004,-0.25500000000000006,14.291666666666679,13.399509781434393,12.914300304274073,13.592135717554253
2004-03-16 12:00:00,3.3,1452.0,283.0,18.3,1250.0,217.0,776.0,154.0,1868.0,1583.0,24.4,27.4,0.8231,2004-03-16 12:00:00,2004,3,16,1,76,12,1,-1.6999999999999993,3.400000000000002,-0.09289617486338794,14.466666666666677,13.644534292362671,13.07587129514585,13.968764860149914
2004-03-16 13:00:00,4.0,1579.0,366.0,22.3,1359.0,252.0,724.0,161.0,1998.0,1671.0,25.3,26.1,0.8264,2004-03-16 13:00:00,2004,3,16,1,76,12,1,4.0,5.699999999999999,0.17937219730941703,14.775000000000013,14.077307577744538,13.352595156291475,14.635263671337922
2004-03-16 14:00:00,3.8,1466.0,318.0,20.4,1309.0,263.0,773.0,161.0,1897.0,1491.0,25.8,23.2,0.7589,2004-03-16 14:00:00,2004,3,16,1,76,12,1,-1.9000000000000021,-5.900000000000002,-0.0931372549019609,14.983333333333347,14.39344219885731,13.56401730160273,15.096442577630889
2004-03-16 15:00:00,2.8,1280.0,228.0,14.6,1136.0,180.0,893.0,128.0,1675.0,1240.0,27.0,20.2,0.7094,2004-03-16 15:00:00,2004,3,16,1,76,12,1,-5.799999999999999,-3.899999999999997,-0.39726027397260266,15.087500000000013,14.403770088914444,13.595096782554648,15.056727171420418
2004-03-16 16:00:00,2.9,1407.0,201.0,16.6,1197.0,184.0,905.0,129.0,1759.0,1313.0,28.2,18.6,0.7014,2004-03-16 16:00:00,2004,3,16,1,76,12,1,2.0000000000000018,7.800000000000001,0.12048192771084347,15.300000000000013,14.51358158446872,13.685243879078008,15.180188997706784
2004-03-16 17:00:00,2.9,1389.0,199.0,15.8,1173.0,190.0,898.0,133.0,1739.0,1363.0,28.0,19.1,0.7098,2004-03-16 17:00:00,2004,3,16,1,76,12,1,-0.8000000000000007,-2.8000000000000025,-0.050632911392405104,15.341666666666681,14.577902505245284,13.748686562705668,15.229773877890242
2004-03-16 18:00:00,3.4,1447.0,237.0,17.8,1235.0,184.0,859.0,139.0,1778.0,1296.0,23.9,25.7,0.7519,2004-03-16 18:00:00,2004,3,16,1,76,12,1,2.0,2.8000000000000007,0.11235955056179775,14.745833333333346,14.73900737998302,13.870225965824499,15.435391967659022
2004-03-16 19:00:00,3.9,1551.0,261.0,19.1,1271.0,181.0,800.0,137.0,1875.0,1432.0,21.3,34.8,0.873,2004-03-16 19:00:00,2004,3,16,1,76,12,1,1.3000000000000007,-0.6999999999999993,0.06806282722513092,13.908333333333347,14.957057010983869,14.027119186849765,15.728560610246301
2004-03-16 20:00:00,3.2,1474.0,230.0,15.8,1173.0,166.0,854.0,143.0,1776.0,1432.0,20.4,36.7,0.8704,2004-03-16 20:00:00,2004,3,16,1,76,12,1,-3.3000000000000007,-4.600000000000001,-0.20886075949367092,13.275000000000015,14.999204160434676,14.080305611244272,15.734275761426597
2004-03-16 21:00:00,5.1,1800.0,349.0,24.9,1426.0,317.0,700.0,177.0,2106.0,2034.0,19.0,41.3,0.9007,2004-03-16 21:00:00,2004,3,16,1,76,12,1,9.099999999999998,12.399999999999999,0.36546184738955817,13.483333333333348,15.49424395241294,14.404896442906944,16.46753370051247
2004-03-16 22:00:00,2.6,1379.0,183.0,13.5,1101.0,184.0,818.0,138.0,1710.0,1602.0,17.9,45.9,0.9342,2004-03-16 22:00:00,2004,3,16,1,76,12,1,-11.399999999999999,-20.499999999999996,-0.8444444444444443,13.408333333333347,15.394531754792293,14.377749549619734,16.230131004471474
2004-03-16 23:00:00,1.7,1201.0,88.0,9.1,943.0,130.0,935.0,117.0,1560.0,1362.0,16.7,48.9,0.9226,2004-03-16 23:00:00,2004,3,16,1,76,12,1,-4.4,6.999999999999998,-0.4835164835164836,13.500000000000016,15.079805167052678,14.219417063131141,15.659720524113757
2004-03-17 00:00:00,1.7,1205.0,85.0,8.6,925.0,132.0,922.0,107.0,1547.0,1314.0,15.5,52.9,0.9271,2004-03-17 00:00:00,2004,3,17,1,77,12,2,-0.5,3.9000000000000004,-0.05813953488372093,13.39583333333335,14.755814908700042,14.050834551237205,15.094942882184657
2004-03-17 01:00:00,1.2,1072.0,47.0,5.4,784.0,95.0,1066.0,90.0,1442.0,1114.0,15.5,51.9,0.9059,2004-03-17 01:00:00,2004,3,17,1,77,12,2,-3.1999999999999993,-2.6999999999999993,-0.5925925925925924,13.39583333333335,14.288024163265039,13.791309514700089,14.319347451609886
2004-03-17 02:00:00,0.9,998.0,34.0,4.1,714.0,70.0,1169.0,79.0,1383.0,992.0,14.1,55.6,0.891,2004-03-17 02:00:00,2004,3,17,1,77,12,2,-1.3000000000000007,1.8999999999999986,-0.31707317073170754,13.450000000000017,13.778622955101786,13.500570229259084,13.501799655481095
2004-03-17 03:00:00,0.7,933.0,26.0,2.6,625.0,0.8053484832382871,1292.0,0.8053484832382871,1332.0,884.0,13.1,57.9,0.8666,2004-03-17 03:00:00,2004,3,17,1,77,12,2,-1.4999999999999996,-0.19999999999999885,-0.5769230769230768,13.462500000000018,13.219691807346697,13.17355312238131,12.629655683042609
2004-03-17 04:00:00,0.6406699879514728,883.0,17.0,1.9,577.0,54.0,1396.0,60.0,1303.0,808.0,12.7,57.9,0.8447,2004-03-17 04:00:00,2004,3,17,1,77,12,2,-0.7000000000000002,0.7999999999999994,-0.36842105263157904,13.43333333333335,12.653707216979363,12.835346528709872,11.7712832283992
2004-03-17 05:00:00,0.5,869.0,11.0,1.6,554.0,28.0,1460.0,40.0,1268.0,667.0,11.8,58.0,0.8026,2004-03-17 05:00:00,2004,3,17,1,77,12,2,-0.2999999999999998,0.40000000000000036,-0.1874999999999999,13.416666666666684,12.101021856130394,12.498286132848575,10.957580570127265
2004-03-17 06:00:00,0.5,891.0,18.0,1.9,576.0,46.0,1417.0,53.0,1289.0,733.0,11.9,57.4,0.7978,2004-03-17 06:00:00,2004,3,17,1,77,12,2,0.2999999999999998,0.5999999999999996,0.15789473684210517,13.350000000000016,11.590970763323874,12.180337548863118,10.232974124517083
2004-03-17 07:00:00,1.6,1173.0,84.0,7.5,878.0,160.0,1038.0,84.0,1556.0,1052.0,9.9,65.2,0.7956,2004-03-17 07:00:00,2004,3,17,1,77,12,2,5.6,5.3,0.7466666666666666,13.450000000000015,11.38642222515768,12.039927422397223,10.014336194555717
2004-03-17 08:00:00,4.1,1587.0,260.0,21.4,1334.0,320.0,702.0,108.0,1999.0,1534.0,11.1,60.2,0.7958,2004-03-17 08:00:00,2004,3,17,1,77,12,2,13.899999999999999,8.299999999999999,0.6495327102803738,13.66666666666668,11.887101113899796,12.320729599725306,10.92518929899126
2004-03-17 09:00:00,6.6,1852.0,534.0,36.4,1696.0,377.0,553.0,127.0,2535.0,1931.0,14.1,50.0,0.802,2004-03-17 09:00:00,2004,3,17,1,77,12,2,15.0,1.1000000000000014,0.4120879120879121,14.362500000000013,13.112746058204806,13.043107711733548,12.963174155071961
2004-03-17 10:00:00,4.3,1522.0,368.0,21.3,1331.0,280.0,703.0,134.0,2026.0,1734.0,17.7,40.1,0.8048,2004-03-17 10:00:00,2004,3,17,1,77,12,2,-15.099999999999998,-30.099999999999998,-0.7089201877934271,14.20416666666668,13.522108755294564,13.29081448038154,13.630120222666205
2004-03-17 11:00:00,2.9,1438.0,200.0,15.4,1161.0,221.0,819.0,135.0,1782.0,1595.0,21.1,33.4,0.8265,2004-03-17 11:00:00,2004,3,17,1,77,12,2,-5.9,9.199999999999998,-0.38311688311688313,14.012500000000012,13.616003317529835,13.354090045970093,13.771710604852908
2004-03-17 12:00:00,2.5,1393.0,145.0,12.5,1067.0,210.0,905.0,142.0,1654.0,1490.0,24.3,28.3,0.8471,2004-03-17 12:00:00,2004,3,17,1,77,12,2,-2.9000000000000004,3.0,-0.23200000000000004,13.770833333333345,13.560203151653342,13.32846734459099,13.669973756464676
2004-03-17 13:00:00,2.8,1452.0,188.0,15.1,1152.0,204.0,861.0,153.0,1747.0,1508.0,25.6,25.6,0.8254,2004-03-17 13:00:00,2004,3,17,1,77,12,2,2.5999999999999996,5.5,0.17218543046357615,13.470833333333346,13.637192994070675,13.38161332425326,13.784375855947504
2004-03-17 14:00:00,2.6,1389.0,152.0,13.7,1108.0,161.0,887.0,123.0,1712.0,1334.0,25.9,25.9,0.8503,2004-03-17 14:00:00,2004,3,17,1,77,12,2,-1.4000000000000004,-4.0,-0.10218978102189784,13.191666666666679,13.640333344367141,13.391164924525661,13.777625787471704
2004-03-17 15:00:00,2.0,1207.0,103.0,10.4,994.0,135.0,1013.0,104.0,1520.0,1045.0,26.8,18.7,0.65,2004-03-17 15:00:00,2004,3,17,1,77,12,2,-3.299999999999999,-1.8999999999999986,-0.3173076923076922,13.016666666666678,13.478316677148783,13.30142997678989,13.507415724473969
2004-03-17 16:00:00,2.9,1365.0,193.0,15.2,1154.0,186.0,940.0,129.0,1679.0,1221.0,29.3,15.8,0.6309,2004-03-17 16:00:00,2004,3,17,1,77,12,2,4.799999999999999,8.099999999999998,0.31578947368421045,12.958333333333343,13.564400843291343,13.358387077486192,13.642822466516051
2004-03-17 17:00:00,2.5,1247.0,134.0,12.3,1060.0,147.0,1032.0,114.0,1525.0,1069.0,28.5,14.9,0.5708,2004-03-17 17:00:00,2004,3,17,1,77,12,2,-2.8999999999999986,-7.6999999999999975,-0.2357723577235771,12.812500000000009,13.501180801126775,13.326635465161607,13.535396669194768
2004-03-17 18:00:00,5.0,1557.0,386.0,27.0,1478.0,299.0,793.0,158.0,1981.0,1569.0,25.9,16.0,0.5237,2004-03-17 18:00:00,2004,3,17,1,77,12,2,14.7,17.599999999999998,0.5444444444444444,13.195833333333342,14.176121761070435,13.736836401206759,14.612564935659186
2004-03-17 19:00:00,7.6,1973.0,577.0,38.4,1737.0,411.0,617.0,194.0,2414.0,2306.0,23.1,26.5,0.7403,2004-03-17 19:00:00,2004,3,17,1,77,12,2,11.399999999999999,-3.3000000000000007,0.296875,14.000000000000007,15.387315673016912,14.476731309170555,16.515559740806452
2004-03-17 20:00:00,6.7,1975.0,523.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133,2004-03-17 20:00:00,2004,3,17,1,77,12,2,-3.299999999999997,-14.699999999999996,-0.09401709401709393,14.804166666666674,16.372949889366065,15.095429369895438,18.002314961541938
2004-03-17 21:00:00,5.7,1795.0,472.0,27.2,1485.0,336.0,653.0,180.0,2174.0,2050.0,19.1,42.6,0.9294,2004-03-17 21:00:00,2004,3,17,1,77,12,2,-7.900000000000002,-4.600000000000005,-0.2904411764705883,14.900000000000007,16.91430239489776,15.458566488798576,18.738129764618584
2004-03-17 22:00:00,2.8,1444.0,206.0,15.0,1150.0,202.0,770.0,136.0,1727.0,1727.0,17.2,44.1,0.8558,2004-03-17 22:00:00,2004,3,17,1,77,12,2,-12.2,-4.299999999999997,-0.8133333333333332,14.962500000000007,16.818587275152872,15.444809494134617,18.439079383449098
